student_id,subject,topic,difficulty,quiz_score,time_spent,accuracy,consistency,recommended_hours
452,Databases,Joins,Medium,78,58,54.47,Medium,3.21
453,Python,File Handling,Hard,82,88,66.9,High,3.53
454,Operating Systems,Threads,Hard,50,149,81.43,Medium,2.9
455,DSA,Linked List,Medium,88,100,85.95,Medium,2.48
456,Machine Learning,Neural Networks,Easy,93,162,88.85,Medium,1.79
457,Operating Systems,Threads,Hard,71,91,73.54,Low,3.32
458,Machine Learning,Classification,Easy,50,147,74.07,Medium,1.51
459,Operating Systems,Processes,Easy,46,72,61.03,High,2.78
460,Operating Systems,Processes,Easy,91,103,86.2,Low,1.96
461,Operating Systems,Processes,Hard,84,29,79.41,Low,2.97
462,DSA,Arrays,Hard,93,43,53.38,High,3.4
463,Databases,Joins,Easy,42,160,78.64,Low,2.38
464,Databases,Indexes,Medium,44,178,63.2,Medium,2.8
465,Operating Systems,Threads,Hard,98,54,83.08,Low,2.78
466,Databases,Joins,Medium,98,38,52.21,High,2.87
467,Python,Basics,Medium,75,134,59.96,High,3.25
468,Machine Learning,Regression,Hard,58,96,94.97,High,2.93
469,Python,Basics,Easy,89,87,56.04,High,2.65
470,Machine Learning,Neural Networks,Hard,88,76,73.92,Low,3.17
471,Operating Systems,Deadlocks,Hard,77,48,59.29,Low,3.91
472,Machine Learning,Regression,Hard,56,35,62.97,Low,4.15
473,Databases,SQL Basics,Easy,76,43,51.22,High,2.59
474,Python,File Handling,Easy,81,149,61.48,Medium,2.95
475,Python,Exceptions,Medium,60,89,70.66,Low,2.91
476,DSA,Graphs,Hard,46,66,57.11,Medium,3.84
477,Operating Systems,Deadlocks,Medium,93,79,67.06,Low,3.52
478,Machine Learning,Classification,Hard,49,27,65.31,High,3.48
479,Databases,SQL Basics,Medium,56,104,91.03,High,2.39
480,Databases,Joins,Hard,41,102,85.22,High,2.63
481,Machine Learning,SVM,Easy,49,140,69.29,High,2.53
482,Machine Learning,Regression,Hard,95,177,50.37,Medium,3.45
483,Databases,Indexes,Medium,79,76,52.93,Medium,3.41
484,Python,Exceptions,Easy,91,42,73.78,High,1.5
485,Machine Learning,SVM,Hard,88,167,58.93,Medium,3.37
486,Python,Exceptions,Easy,69,126,67.76,High,2.45
487,Machine Learning,Clustering,Easy,79,123,77.63,Low,1.82
488,Databases,Normalization,Easy,58,101,86.31,Medium,1.81
489,DSA,Graphs,Medium,69,105,93.12,Medium,1.98
490,Databases,SQL Basics,Medium,71,125,97.26,High,1.8
491,DSA,Linked List,Easy,64,33,66.43,Medium,2.96
492,Operating Systems,Memory,Medium,97,32,97.84,Low,2.36
493,Databases,SQL Basics,Hard,74,23,81.93,High,2.55
494,Operating Systems,Memory,Easy,80,124,84.51,Medium,1.2
495,Operating Systems,Memory,Medium,55,45,53.15,Low,3.73
496,Databases,Indexes,Easy,75,78,60.68,Medium,2.63
497,Machine Learning,Clustering,Medium,98,87,70.48,Low,2.45
498,DSA,Graphs,Medium,98,178,98.31,High,2.37
499,Operating Systems,Threads,Easy,89,120,86.01,Low,2.22
500,DSA,Queue,Hard,40,65,73.22,Low,2.86
501,Databases,SQL Basics,Hard,60,43,89.43,Low,2.92
502,Python,Exceptions,Medium,95,172,73.11,Medium,2.42
503,DSA,Queue,Easy,56,126,70.21,Low,1.95
504,Databases,Indexes,Hard,70,147,83.77,Low,3.47
505,Databases,Joins,Easy,42,65,90.54,High,1.26
506,DSA,Linked List,Hard,55,92,86.55,Medium,2.28
507,Operating Systems,Deadlocks,Medium,41,170,72.18,Low,2.78
508,DSA,Stack,Easy,43,96,69.57,High,2.49
509,Machine Learning,Clustering,Medium,87,131,94.73,High,2.19
510,DSA,Trees,Hard,92,123,50.2,High,3.33
511,Operating Systems,Deadlocks,Hard,59,67,82.85,Low,2.73
512,Python,Basics,Medium,46,171,73.95,High,2.21
513,Machine Learning,Regression,Medium,97,166,88.37,High,2.49
514,DSA,Trees,Medium,42,175,87.88,High,2.07
515,DSA,Queue,Medium,93,146,74.58,High,2.41
516,DSA,Arrays,Hard,94,176,74.98,Medium,2.8
517,DSA,Trees,Easy,46,175,95.27,Low,2.03
518,Python,OOP,Easy,87,153,87.83,High,1.99
519,DSA,Linked List,Medium,93,152,63.31,Low,3.57
520,Machine Learning,SVM,Medium,81,168,72.58,Medium,2.26
521,Python,Modules,Medium,56,103,63.5,Low,3.66
522,Databases,Joins,Medium,59,109,78.11,Low,2.89
523,DSA,Queue,Easy,97,178,69.48,Medium,2.55
524,Python,File Handling,Medium,91,98,91.42,High,2.49
525,Operating Systems,Processes,Medium,55,87,69.52,Low,3.24
526,DSA,Trees,Medium,78,161,50.88,Medium,2.71
527,Python,Exceptions,Hard,92,38,78.85,High,2.23
528,Operating Systems,Memory,Easy,86,70,55.16,High,2.35
529,Machine Learning,SVM,Hard,88,163,59.53,Low,3.91
530,Python,Modules,Easy,78,124,95.98,Low,1.79
531,DSA,Linked List,Medium,92,129,74.26,High,1.9
532,Python,Exceptions,Hard,50,97,85.97,Low,3.06
533,Operating Systems,Processes,Easy,54,147,93.12,Low,1.85
534,DSA,Arrays,Hard,94,121,94.52,High,2.83
535,Databases,Normalization,Medium,73,57,94.13,High,2.17
536,Databases,Indexes,Hard,52,159,81.08,Medium,2.25
537,Python,Modules,Easy,82,78,56.61,Low,2.99
538,Operating Systems,Deadlocks,Hard,89,91,53.48,Medium,3.57
539,Databases,Indexes,Hard,95,76,98.74,High,2.36
540,Machine Learning,Regression,Easy,52,104,63.67,Low,2.72
541,Operating Systems,Deadlocks,Medium,40,116,97.54,Low,2.9
542,Databases,Indexes,Medium,96,130,82.22,Medium,1.91
543,Python,Basics,Hard,57,152,63.71,Low,4.21
544,Operating Systems,Memory,Hard,52,62,55.15,Low,3.91
545,DSA,Arrays,Medium,52,169,88.23,Medium,2.33
546,Python,File Handling,Easy,60,98,99.53,High,1.57
547,Python,Exceptions,Hard,80,180,79.88,High,2.66
548,Databases,SQL Basics,Hard,99,42,64.86,Low,4.34
549,Operating Systems,Threads,Medium,58,151,71.85,Medium,2.01
550,Operating Systems,Deadlocks,Easy,49,92,84.83,High,1.24
551,Operating Systems,Threads,Medium,46,159,99.09,Medium,1.92
552,Python,Basics,Hard,79,118,99.02,Medium,2.49
553,Python,Modules,Easy,62,78,66.57,Medium,2.83
554,Python,File Handling,Medium,49,83,86.07,High,1.95
555,Machine Learning,Clustering,Hard,96,140,96.07,Low,3.08
556,Databases,Joins,Easy,68,33,93.4,Medium,1.38
557,Databases,Normalization,Hard,70,127,51.56,Medium,3.47
558,Python,Basics,Easy,67,85,72.38,High,1.31
559,DSA,Stack,Medium,99,166,51.54,Medium,3.04
560,Operating Systems,Deadlocks,Medium,46,167,98.99,Medium,2.47
561,DSA,Linked List,Easy,85,132,78.48,Low,1.86
562,DSA,Linked List,Easy,72,79,55.42,Medium,2.34
563,Python,Modules,Hard,99,112,72.32,Medium,2.29
564,Python,Modules,Easy,68,120,75.79,High,1.67
565,Operating Systems,Memory,Easy,55,162,51.58,High,2.22
566,Databases,Joins,Easy,54,102,75.81,Low,2.03
567,Machine Learning,Classification,Easy,63,52,67.76,High,2.71
568,Databases,SQL Basics,Medium,76,141,96.29,High,2.42
569,DSA,Queue,Medium,84,83,63.74,Medium,2.74
570,Machine Learning,Neural Networks,Easy,93,109,62.27,High,2.63
571,Databases,Joins,Easy,64,95,53.71,High,2.82
572,Python,OOP,Hard,77,134,56.7,High,3.63
573,DSA,Graphs,Medium,48,176,51.02,Medium,3.21
574,Python,OOP,Medium,70,170,84.65,Medium,2.43
575,Python,Modules,Medium,87,44,96.53,High,2.06
576,Databases,Normalization,Easy,95,75,51.13,High,2.64
577,Operating Systems,Threads,Hard,49,112,71.54,Medium,2.66
578,DSA,Linked List,Easy,52,102,59.18,High,2.9
579,Operating Systems,Processes,Medium,40,55,66.76,Low,3.59
580,Operating Systems,Deadlocks,Hard,51,97,57.5,Low,3.76
581,Databases,SQL Basics,Medium,74,128,69.87,High,3.27
582,Python,OOP,Medium,72,75,83.04,High,1.94
583,DSA,Linked List,Easy,94,48,98.78,High,1.3
584,Operating Systems,Memory,Easy,70,119,92.1,Low,2.44
585,Databases,Indexes,Medium,49,151,67.71,Low,3.6
586,Operating Systems,Memory,Hard,84,156,79.92,Medium,2.32
587,Machine Learning,Classification,Hard,54,118,96.93,High,2.58
588,Python,OOP,Medium,49,136,54.64,Low,3.36
589,Databases,SQL Basics,Hard,61,170,81.19,High,2.8
590,DSA,Linked List,Easy,66,63,93.39,Low,2.25
591,Databases,Normalization,Medium,53,117,63.13,High,3.43
592,Machine Learning,Regression,Medium,49,117,65.7,Medium,3.17
593,Python,Exceptions,Hard,65,164,50.32,Low,4.38
594,Machine Learning,Classification,Easy,73,32,77.22,High,1.7
595,Machine Learning,Clustering,Easy,94,30,65.67,Medium,2.6
596,Machine Learning,Neural Networks,Hard,100,123,53.81,Medium,3.38
597,DSA,Trees,Hard,67,108,64.47,Low,3.8
598,Databases,Normalization,Easy,98,111,66.53,High,2.89
599,Databases,Indexes,Hard,76,58,66.13,Low,3.73
600,DSA,Queue,Medium,55,103,51.8,Medium,3.35
601,Databases,Joins,Easy,43,108,62.07,Low,3.32
602,DSA,Trees,Medium,83,98,67.8,Medium,2.94
603,Databases,Normalization,Easy,48,175,56.48,Low,3.06
604,Operating Systems,Memory,Hard,77,21,63.1,Low,4.42
605,Databases,Joins,Medium,61,57,92.93,Medium,2.28
606,Python,OOP,Hard,43,142,98.54,High,2.61
607,Python,Exceptions,Hard,67,68,71.7,High,2.23
608,Machine Learning,Regression,Hard,58,87,94.85,Low,2.74
609,DSA,Graphs,Easy,69,77,87.21,Medium,1.76
610,Databases,Normalization,Medium,67,131,96.2,Low,2.6
611,Machine Learning,Neural Networks,Easy,68,100,63.06,High,2.56
612,Operating Systems,Threads,Hard,78,102,82.32,Medium,2.89
613,Machine Learning,SVM,Easy,45,96,72.89,Low,1.9
614,Operating Systems,Processes,Medium,74,178,72.71,High,2.23
615,Python,Modules,Easy,77,69,69.0,Medium,2.45
616,Machine Learning,Neural Networks,Easy,86,129,70.43,Low,2.01
617,Machine Learning,SVM,Hard,82,67,91.75,Medium,2.79
618,Databases,SQL Basics,Medium,85,161,94.91,High,2.14
619,Databases,Joins,Hard,63,48,69.12,Medium,3.47
620,Databases,SQL Basics,Easy,55,127,79.38,Low,2.03
621,DSA,Arrays,Medium,90,110,50.36,Medium,2.92
622,Python,File Handling,Hard,86,141,73.45,High,2.96
623,Databases,Joins,Medium,75,86,82.9,Low,2.94
624,Machine Learning,Classification,Easy,42,140,87.29,Medium,1.69
625,Operating Systems,Deadlocks,Medium,79,97,50.79,Low,3.79
626,Databases,SQL Basics,Hard,57,139,84.54,Medium,2.72
627,Operating Systems,Memory,Medium,63,42,94.97,High,1.93
628,Machine Learning,Clustering,Medium,45,153,82.83,High,1.8
629,Python,File Handling,Easy,59,23,62.77,Low,2.82
630,Machine Learning,Classification,Easy,74,117,55.32,High,2.64
631,Machine Learning,Neural Networks,Easy,65,162,57.33,Low,2.94
632,Machine Learning,Neural Networks,Hard,43,106,91.46,Low,3.45
633,DSA,Graphs,Easy,96,31,76.26,Low,1.88
634,DSA,Stack,Hard,100,125,67.54,Low,3.71
635,Machine Learning,Neural Networks,Easy,43,55,78.84,Medium,1.39
636,Databases,Indexes,Easy,59,64,81.42,High,1.88
637,Python,File Handling,Medium,71,98,94.98,Low,2.27
638,DSA,Queue,Hard,41,154,56.46,Low,3.79
639,Machine Learning,SVM,Easy,89,38,91.35,High,1.91
640,Operating Systems,Memory,Medium,42,173,63.34,Medium,3.01
641,DSA,Queue,Medium,71,71,95.25,Medium,2.36
642,DSA,Linked List,Medium,88,69,96.61,High,2.19
643,Operating Systems,Threads,Hard,77,47,58.57,Medium,3.34
644,Machine Learning,Regression,Easy,100,114,54.95,Low,2.78
645,Python,Modules,Medium,49,119,84.38,Low,2.79
646,DSA,Trees,Hard,97,154,68.05,High,3.83
647,DSA,Trees,Hard,86,126,50.54,Medium,3.98
648,Machine Learning,Clustering,Easy,40,68,67.48,High,2.93
649,DSA,Trees,Easy,64,109,65.73,Low,3.21
650,Databases,Indexes,Easy,47,128,84.05,Medium,1.24
651,DSA,Queue,Easy,48,63,91.74,High,1.52
652,Python,Basics,Easy,50,81,63.34,Medium,2.34
653,Operating Systems,Threads,Medium,42,153,73.49,Medium,1.98
654,Python,Modules,Hard,67,43,74.15,Low,3.34
655,Databases,Normalization,Hard,50,80,98.24,Medium,2.22
656,DSA,Queue,Medium,60,147,75.17,Low,2.42
657,DSA,Arrays,Hard,86,82,99.3,Low,2.73
658,Machine Learning,Classification,Easy,59,138,75.84,Medium,1.63
659,Machine Learning,SVM,Easy,89,163,84.42,Low,2.23
660,Operating Systems,Threads,Easy,51,145,59.66,Medium,2.47
661,Machine Learning,SVM,Medium,59,99,96.95,High,2.05
662,Python,Exceptions,Easy,68,127,61.34,Low,3.39
663,Databases,Joins,Medium,64,179,82.66,Low,2.75
664,Machine Learning,SVM,Hard,87,32,89.45,High,2.59
665,Operating Systems,Memory,Medium,63,49,93.59,High,2.11
666,DSA,Trees,Easy,62,132,78.51,Medium,1.52
667,Python,File Handling,Easy,58,125,85.26,Medium,1.59
668,Python,Modules,Medium,42,138,75.51,Low,2.69
669,Python,Modules,Medium,40,81,98.24,Low,2.41
670,Machine Learning,SVM,Hard,83,95,89.53,Low,3.3
671,Operating Systems,Memory,Medium,71,77,71.29,High,1.82
672,Python,Basics,Hard,63,46,89.83,Low,3.49
673,Operating Systems,Deadlocks,Medium,68,67,83.47,Low,2.87
674,DSA,Queue,Medium,65,78,72.65,Low,2.6
675,Operating Systems,Memory,Hard,71,163,50.96,High,3.8
676,Operating Systems,Threads,Easy,92,101,59.41,High,2.78
677,Databases,Joins,Easy,43,82,88.66,Medium,1.5
678,DSA,Graphs,Easy,68,157,72.91,Medium,1.41
679,Databases,Indexes,Hard,88,164,62.74,Low,3.97
680,Databases,Normalization,Medium,58,55,98.29,Medium,2.13
681,Operating Systems,Processes,Easy,62,68,76.57,Low,1.81
682,Python,File Handling,Easy,45,65,97.02,Low,2.42
683,Operating Systems,Deadlocks,Hard,46,174,72.81,Medium,2.75
684,Machine Learning,Neural Networks,Medium,59,97,62.53,High,3.26
685,Python,Exceptions,Medium,50,41,51.78,Low,3.85
686,DSA,Linked List,Easy,65,85,73.76,Low,2.37
687,Machine Learning,Clustering,Medium,79,177,93.95,Medium,2.49
688,Machine Learning,Neural Networks,Medium,72,30,97.79,Low,2.81
689,Operating Systems,Deadlocks,Easy,81,47,80.88,Medium,1.45
690,DSA,Linked List,Hard,67,69,82.59,Low,3.5
691,Python,Exceptions,Medium,97,159,78.52,High,2.0
692,Python,Basics,Medium,43,70,83.38,High,1.84
693,Machine Learning,Regression,Easy,84,113,87.15,High,1.29
694,Operating Systems,Deadlocks,Hard,46,98,93.03,High,2.97
695,Machine Learning,Regression,Medium,42,121,88.26,Medium,1.74
696,Operating Systems,Threads,Hard,63,48,99.13,High,2.95
697,Databases,Indexes,Hard,72,140,74.97,Medium,2.47
698,Operating Systems,Processes,Medium,84,105,85.99,High,2.14
699,DSA,Arrays,Hard,96,160,54.98,Medium,3.36
700,Machine Learning,Neural Networks,Medium,46,57,59.01,High,3.05
701,DSA,Arrays,Hard,63,141,95.51,Medium,2.5
702,Operating Systems,Processes,Hard,59,116,53.92,High,3.25
703,Machine Learning,Clustering,Hard,84,95,62.11,Medium,3.84
704,Python,Modules,Hard,53,104,68.21,High,3.77
705,Databases,Joins,Medium,59,115,80.77,Medium,2.14
706,DSA,Queue,Hard,99,85,68.87,Low,3.9
707,Machine Learning,SVM,Medium,89,85,93.88,Medium,2.28
708,Databases,Normalization,Easy,88,146,84.1,Low,2.19
709,Operating Systems,Memory,Medium,83,78,62.59,Medium,3.24
710,Machine Learning,Classification,Easy,61,64,50.77,High,2.95
711,DSA,Linked List,Easy,45,74,90.7,Medium,1.91
712,Machine Learning,Regression,Easy,79,173,67.52,Medium,2.47
713,DSA,Arrays,Easy,63,125,65.01,High,2.9
714,Databases,Normalization,Medium,43,89,73.71,Low,2.75
715,Python,Basics,Medium,43,135,58.42,Low,3.95
716,Databases,Normalization,Hard,62,109,76.39,Medium,2.75
717,Operating Systems,Processes,Easy,80,87,50.1,High,2.26
718,Python,Exceptions,Easy,53,34,82.81,High,1.29
719,DSA,Stack,Easy,74,176,72.49,Low,2.41
720,DSA,Arrays,Easy,60,46,93.05,Low,1.89
721,Operating Systems,Deadlocks,Medium,80,112,99.37,Low,2.94
722,DSA,Graphs,Easy,56,81,75.06,Low,2.32
723,DSA,Graphs,Easy,59,120,78.96,High,1.47
724,Operating Systems,Threads,Easy,84,124,55.98,Medium,2.23
725,Machine Learning,Clustering,Medium,98,134,81.67,Medium,1.93
726,DSA,Stack,Easy,81,109,68.97,Low,3.48
727,Python,File Handling,Medium,53,53,65.87,High,3.5
728,Machine Learning,Classification,Easy,85,164,90.53,High,1.98
729,Python,Basics,Hard,81,148,74.46,Medium,2.7
730,Python,OOP,Easy,92,140,88.76,High,1.53
731,Databases,Joins,Easy,99,119,51.93,High,2.76
732,DSA,Graphs,Easy,61,47,60.18,High,2.88
733,Python,OOP,Hard,79,150,73.01,Low,3.22
734,Machine Learning,Regression,Easy,88,125,93.21,Low,1.9
735,Operating Systems,Deadlocks,Easy,88,42,51.4,Low,3.07
736,Machine Learning,Clustering,Easy,93,161,52.58,High,2.3
737,Python,Modules,Medium,69,150,58.88,High,2.98
738,Machine Learning,SVM,Easy,72,120,71.43,Medium,1.52
739,DSA,Graphs,Easy,46,41,76.29,High,1.57
740,Databases,Indexes,Easy,95,77,96.05,Medium,1.87
741,Operating Systems,Processes,Easy,88,74,92.19,Medium,1.45
742,Machine Learning,Clustering,Easy,63,37,55.08,High,2.27
743,Operating Systems,Processes,Easy,83,132,68.37,Low,3.26
744,Machine Learning,Classification,Medium,89,85,67.94,Medium,3.06
745,DSA,Arrays,Medium,93,131,90.44,Low,2.98
746,Databases,Normalization,Medium,83,100,73.91,Low,2.67
747,Databases,Joins,Easy,41,134,62.29,High,2.58
748,Python,File Handling,Easy,64,83,99.01,High,1.69
749,DSA,Graphs,Easy,58,129,94.98,Low,2.15
750,DSA,Trees,Hard,49,172,95.49,Low,2.88
751,Machine Learning,Regression,Easy,99,149,55.75,High,2.87
752,Python,OOP,Easy,94,58,82.33,Medium,1.95
753,Operating Systems,Memory,Medium,97,33,79.73,Low,2.41
754,Databases,Normalization,Medium,100,21,73.3,Medium,2.3
755,Databases,SQL Basics,Easy,85,134,63.12,High,2.91
756,Machine Learning,SVM,Hard,64,128,73.6,Medium,2.89
757,DSA,Arrays,Medium,72,162,56.11,High,3.19
758,Databases,Normalization,Easy,77,20,52.19,High,2.87
759,Operating Systems,Deadlocks,Hard,95,81,60.56,High,3.7
760,Operating Systems,Threads,Hard,90,42,52.57,High,3.34
761,DSA,Stack,Easy,70,138,70.06,High,1.41
762,Operating Systems,Processes,Hard,58,64,62.53,High,3.98
763,Machine Learning,Classification,Medium,77,113,71.46,Medium,1.94
764,Python,Basics,Medium,45,153,60.37,Medium,3.33
765,DSA,Linked List,Hard,41,93,74.18,High,2.21
766,DSA,Linked List,Hard,50,63,96.24,Low,2.71
767,Operating Systems,Deadlocks,Medium,48,107,94.72,Low,2.25
768,Operating Systems,Processes,Medium,89,58,62.48,High,3.24
769,DSA,Arrays,Easy,43,31,63.11,High,2.96
770,DSA,Stack,Easy,91,160,67.28,High,2.41
771,Machine Learning,Classification,Hard,99,163,59.95,High,3.61
772,Operating Systems,Processes,Medium,60,157,68.34,High,3.5
773,Python,Basics,Hard,65,61,71.4,Medium,2.3
774,Databases,Joins,Hard,86,137,74.64,Medium,2.37
775,Databases,SQL Basics,Medium,76,37,76.75,High,1.96
776,Machine Learning,SVM,Easy,83,65,58.01,High,2.62
777,Machine Learning,SVM,Medium,99,54,80.05,High,1.94
778,Machine Learning,SVM,Medium,45,48,73.94,Medium,2.02
779,Databases,Joins,Easy,79,46,59.15,Medium,2.28
780,DSA,Trees,Easy,41,83,63.26,Medium,2.92
781,Machine Learning,SVM,Hard,45,145,75.28,High,2.69
782,DSA,Graphs,Medium,42,142,91.81,Medium,2.09
783,DSA,Stack,Medium,97,47,87.42,High,2.5
784,Operating Systems,Processes,Medium,64,153,94.21,Medium,2.05
785,DSA,Arrays,Easy,65,97,70.17,Low,2.46
786,DSA,Linked List,Medium,52,105,58.31,Low,3.97
787,Machine Learning,Regression,Easy,89,47,76.37,Medium,1.39
788,Machine Learning,Neural Networks,Hard,86,63,76.22,Low,3.0
789,Python,Basics,Hard,83,80,87.53,High,2.84
790,Databases,Joins,Hard,75,115,97.8,High,2.87
791,Databases,Indexes,Easy,63,143,56.85,Medium,2.68
792,Operating Systems,Deadlocks,Medium,84,157,79.6,Medium,1.86
793,Machine Learning,Classification,Easy,91,110,99.13,Low,1.87
794,Operating Systems,Deadlocks,Medium,79,150,98.86,High,2.38
795,DSA,Arrays,Medium,71,70,68.37,Low,3.85
796,Operating Systems,Memory,Medium,72,107,77.95,Medium,1.76
797,DSA,Stack,Easy,81,87,63.88,Medium,2.21
798,Machine Learning,SVM,Easy,78,86,64.6,Medium,2.9
799,Operating Systems,Processes,Medium,99,37,58.91,Medium,3.25
800,Machine Learning,Neural Networks,Hard,79,94,91.7,Low,2.79
801,DSA,Arrays,Easy,72,135,62.38,Medium,2.82
802,Operating Systems,Memory,Hard,54,53,83.39,High,2.42
803,DSA,Trees,Medium,69,132,74.35,Medium,2.24
804,Machine Learning,Classification,Medium,63,44,87.68,Low,2.85
805,Databases,SQL Basics,Easy,42,154,51.78,High,2.81
806,Operating Systems,Deadlocks,Medium,80,86,76.71,Medium,1.89
807,Operating Systems,Processes,Medium,76,55,62.14,Medium,3.26
808,Machine Learning,Neural Networks,Medium,51,163,50.91,Low,3.44
809,Operating Systems,Processes,Medium,51,37,62.32,High,3.21
810,DSA,Queue,Easy,44,68,85.51,Medium,1.49
811,Operating Systems,Memory,Easy,61,77,51.52,Medium,2.86
812,Databases,Joins,Hard,71,159,64.22,Medium,3.7
813,DSA,Queue,Medium,72,139,87.68,Low,2.67
814,Python,OOP,Hard,49,113,65.63,High,3.74
815,Databases,SQL Basics,Hard,49,81,98.27,High,2.57
816,Python,Basics,Hard,84,71,63.71,Medium,4.0
817,Operating Systems,Threads,Medium,41,95,63.09,Medium,3.09
818,Databases,Joins,Hard,59,57,81.52,Low,3.23
819,Machine Learning,Clustering,Medium,72,148,71.91,High,1.91
820,Python,Modules,Hard,74,23,91.91,High,2.91
821,DSA,Graphs,Medium,48,105,80.42,Medium,2.02
822,Operating Systems,Deadlocks,Hard,73,77,59.61,Low,4.46
823,DSA,Stack,Medium,87,133,54.06,High,2.82
824,Python,Modules,Medium,60,59,64.3,Low,3.41
825,DSA,Linked List,Medium,82,48,56.72,Low,3.3
826,Machine Learning,Neural Networks,Easy,49,62,64.12,High,2.87
827,Machine Learning,SVM,Medium,85,132,89.67,High,2.06
828,Databases,Joins,Medium,67,82,53.7,High,3.37
829,Databases,Indexes,Medium,63,75,98.47,Low,2.68
830,Operating Systems,Processes,Easy,76,180,68.21,Medium,2.69
831,Python,File Handling,Hard,58,77,69.5,Medium,3.49
832,DSA,Arrays,Easy,91,84,82.37,Low,2.07
833,Databases,Joins,Hard,54,76,76.59,High,2.46
834,Operating Systems,Deadlocks,Medium,54,66,67.02,Low,3.6
835,DSA,Linked List,Medium,87,54,50.0,Medium,2.92
836,Machine Learning,Classification,Hard,66,56,61.05,High,3.8
